Anio,DepartamentoOrigen,PaísDestino,VolúmenToneladas
2016,Nariño,Italia,158.62
2016,Nariño,Japón,511.07000000000005
2016,Nariño,Malasia,153.99
2016,Nariño,Noruega,59.75
2016,Nariño,Países Bajos,198.31
2016,Nariño,Reino Unido,672.6099999999999
2016,Nariño,Reunión,19.17
2016,Nariño,Suiza,57.34
2016,Nariño,Taiwán- Provincia de China,59.34
2016,Norte de Santander,Alemania,19.21
2016,Norte de Santander,Aruba,0.09
2016,Norte de Santander,Bélgica,411.14
2016,Norte de Santander,Canadá,115.3
2016,Norte de Santander,Corea,99.05
2016,Norte de Santander,Estados Unidos,823.6800000000001
2016,Norte de Santander,Estonia,19.26
2016,Norte de Santander,Francia,21.57
2016,Norte de Santander,Hong Kong,6.97
2016,Norte de Santander,Japón,175.52
2016,Norte de Santander,Países Bajos,19.25
2016,Norte de Santander,Venezuela,3.5
2016,Putumayo,Italia,39.81
2016,Quindío,Alemania,9858.819999999998
2016,Quindío,Arabia Saudita,55.91
2016,Quindío,Argentina,29.560000000000002
2016,Quindío,Australia,1908.53
2016,Quindío,Bélgica,3137.3500000000004
2016,Quindío,Canadá,6011.450000000001
2016,Quindío,Chile,50.230000000000004
2016,Quindío,China,204.68
2016,Quindío,Corea,3460.5099999999998
2016,Quindío,Dinamarca,104.86
2016,Quindío,Egipto,19.29
2016,Quindío,El Salvador,12.06
2016,Quindío,Emiratos Árabes Unidos,0.33
2016,Quindío,Eslovenia,39.88
2016,Quindío,España,912.6800000000001
2016,Quindío,Estados Unidos,31533.23
2016,Quindío,Estonia,19.23
2016,Quindío,Finlandia,622.17
2016,Quindío,Francia,681.07
2016,Quindío,Grecia,216.21
2016,Quindío,Hong Kong,25.95
2016,Quindío,Indonesia,19.26
2016,Quindío,Irlanda,76.96999999999998
2016,Quindío,Islandia,57.68
2016,Quindío,Israel,540.1100000000001
2016,Quindío,Italia,1373.9899999999998
2016,Quindío,Jamaica,54.08
2016,Quindío,Japón,6959.929999999999
2016,Quindío,Jordania,19.29
2016,Quindío,Líbano,138.70999999999998
2016,Quindío,Macao,19.1
2016,Quindío,Malasia,792.8399999999999
2016,Quindío,México,653.86
2016,Quindío,Noruega,749.57
2016,Quindío,Nueva Zelandia,380.51000000000005
2016,Quindío,Países Bajos,741.3
2016,Quindío,Perú,14.43
2016,Quindío,Polonia,36.77
2016,Quindío,Portugal,79.22999999999999
2016,Quindío,Reino Unido,2129.1699999999996
2016,Quindío,República Checa,12.56
2016,Quindío,República Dominicana,558.24
2016,Quindío,Reunión,19.23
2016,Quindío,Rumania,77.06
2016,Quindío,Rusia- Federación de,705.4700000000001
2016,Quindío,Singapur,19.27
2016,Quindío,Siria- República Árabe,154.06
2016,Quindío,Sudáfrica,59.57
2016,Quindío,Suecia,1304.6900000000003
2016,Quindío,Taiwán- Provincia de China,467.7
2016,Quindío,Trinidad y Tobago,0.26
2016,Quindío,Turquía,96.21000000000001
2016,Quindío,Ucrania,78.28
2016,Quindío,Vietnam,38.44
2016,Risaralda,Alemania,11300.550000000001
2016,Risaralda,Arabia Saudita,153.92000000000002
2016,Risaralda,Argentina,45.48
2016,Risaralda,Aruba,9.530000000000001
2016,Risaralda,Australia,907.07
2016,Risaralda,Bélgica,5765.599999999999
2016,Risaralda,Canadá,6012.47
2016,Risaralda,Chile,22.85
2016,Risaralda,China,152.79
2016,Risaralda,Corea,6063.710000000001
2016,Risaralda,Dinamarca,511.14
2016,Risaralda,Egipto,77.03999999999999
2016,Risaralda,Emiratos Árabes Unidos,0.28
2016,Risaralda,Eslovenia,39.099999999999994
2016,Risaralda,España,919.6800000000001
2016,Risaralda,Estados Unidos,52919.75
2016,Risaralda,Estonia,19.29
2016,Risaralda,Finlandia,1387.64
2016,Risaralda,Francia,1012.4299999999998
2016,Risaralda,Georgia,19.91
2016,Risaralda,Grecia,198.08
2016,Risaralda,Hong Kong,57.68000000000001
2016,Risaralda,Indonesia,19.25
2016,Risaralda,Irlanda,19.25
2016,Risaralda,Islandia,57.599999999999994
2016,Risaralda,Israel,1416.67
2016,Risaralda,Italia,2864.3199999999997
2016,Risaralda,Japón,11041.24
2016,Risaralda,Jordania,278.58
2016,Risaralda,Kuwait,0.23
2016,Risaralda,Líbano,39.2
2016,Risaralda,Malasia,135.95999999999998
2016,Risaralda,Marruecos,116.46000000000001
2016,Risaralda,México,1215.17
2016,Risaralda,Noruega,480.59
2016,Risaralda,Nueva Zelandia,134.68
2016,Risaralda,Países Bajos,640.57
2016,Risaralda,Perú,0.6
2016,Risaralda,Polonia,64.32
2016,Risaralda,Portugal,135.96
2016,Risaralda,Reino Unido,1473.6399999999999
2016,Risaralda,República Dominicana,403.54
2016,Risaralda,Rumania,115.32000000000001
2016,Risaralda,Rusia- Federación de,800.6700000000001
2016,Risaralda,Serbia,20.87
2016,Risaralda,Singapur,118.3
2016,Risaralda,Siria- República Árabe,135.38
2016,Risaralda,Sudáfrica,156.59
2016,Risaralda,Suecia,1468.5700000000002
2016,Risaralda,Suiza,1.03
2016,Risaralda,Taiwán- Provincia de China,167.65
2016,Risaralda,Turquía,76.97
2016,Risaralda,Ucrania,38.25
2016,Santander,Alemania,4263.21
2016,Santander,Arabia Saudita,34.4
2016,Santander,Argentina,190.02999999999997
2016,Santander,Armenia,19.27
2016,Santander,Australia,1.02
2016,Santander,Bélgica,2339.75
2016,Santander,Canadá,2385.8400000000006
2016,Santander,China,57.8
2016,Santander,Corea,19.25
2016,Santander,Dinamarca,222.01
2016,Santander,Eslovenia,19.91
2016,Santander,España,1157.1899999999998
2016,Santander,Estados Unidos,16065.569999999998
2016,Santander,Finlandia,2360.2900000000004
2016,Santander,Francia,1315.16
2016,Santander,Grecia,98.81
2016,Santander,Irlanda,19.21
2016,Santander,Israel,406.81999999999994
2016,Santander,Italia,4120.51
2016,Santander,Japón,618.8399999999999
2016,Santander,Líbano,38.27
2016,Santander,Malasia,59.85
2016,Santander,México,38.54
2016,Santander,Noruega,568.61
2016,Santander,Nueva Zelandia,38.28
2016,Santander,Países Bajos,348.23
2016,Santander,Polonia,21.0
2016,Santander,Portugal,57.72
2016,Santander,Reino Unido,234.79999999999998
2016,Santander,República Dominicana,219.18
2016,Santander,Rumania,250.47
2016,Santander,Rusia- Federación de,157.43
2016,Santander,Sudáfrica,137.31
2016,Santander,Suecia,278.75
2016,Santander,Suiza,42.07
2016,Santander,Ucrania,19.19
2016,Sucre,Reino Unido,8.73
2016,Tolima,Alemania,4338.540000000001
2016,Tolima,Australia,109.54
2016,Tolima,Bélgica,1704.67
2016,Tolima,Canadá,2048.96
2016,Tolima,China,83.06
2016,Tolima,Corea,1271.1899999999998
2016,Tolima,Dinamarca,105.54
2016,Tolima,Ecuador,34.46
2016,Tolima,España,1808.5299999999997
2016,Tolima,Estados Unidos,16185.290000000003
2016,Tolima,Estonia,38.55
2016,Tolima,Finlandia,1363.08
2016,Tolima,Francia,934.0500000000001
2016,Tolima,Grecia,57.730000000000004
2016,Tolima,Hong Kong,77.09
2016,Tolima,Irlanda,38.47
2016,Tolima,Israel,77.0
2016,Tolima,Italia,1101.5700000000002
2016,Tolima,Japón,3402.080000000001
2016,Tolima,Malasia,205.1
2016,Tolima,Marruecos,38.52
2016,Tolima,México,66.13000000000001
2016,Tolima,Noruega,547.7800000000001
2016,Tolima,Nueva Zelandia,83.07000000000001
2016,Tolima,Países Bajos,110.97
2016,Tolima,Perú,36.36
2016,Tolima,Polonia,38.45
2016,Tolima,Portugal,19.22
2016,Tolima,Reino Unido,322.65000000000003
2016,Tolima,Rumania,95.94999999999999
2016,Tolima,Rusia- Federación de,135.39
2016,Tolima,Singapur,59.21
2016,Tolima,Sudáfrica,98.16999999999999
2016,Tolima,Suecia,818.0500000000001
2016,Tolima,Suiza,0.16
2016,Tolima,Taiwán- Provincia de China,17.64
2016,Valle del Cauca,Alemania,2996.24
2016,Valle del Cauca,Arabia Saudita,20.14
2016,Valle del Cauca,Aruba,33.300000000000004
2016,Valle del Cauca,Australia,748.29
2016,Valle del Cauca,Bolivia,19.13
2016,Valle del Cauca,Bélgica,600.63
2016,Valle del Cauca,Canadá,3597.5299999999993
2016,Valle del Cauca,Chile,276.47999999999996
2016,Valle del Cauca,China,32.79
2016,Valle del Cauca,Corea,1452.7899999999997
2016,Valle del Cauca,Curazao,38.050000000000004
2016,Valle del Cauca,Dinamarca,355.89
2016,Valle del Cauca,Ecuador,8.92
2016,Valle del Cauca,España,602.0699999999999
2016,Valle del Cauca,Estados Unidos,16252.899999999998
2016,Valle del Cauca,Finlandia,1542.23
2016,Valle del Cauca,Francia,995.74
2016,Valle del Cauca,Grecia,59.14
2016,Valle del Cauca,Hong Kong,0.31
2016,Valle del Cauca,Irlanda,38.43000000000001
2016,Valle del Cauca,Israel,138.97
2016,Valle del Cauca,Italia,241.83
2016,Valle del Cauca,Japón,2118.46
2016,Valle del Cauca,Malasia,884.8499999999999
2016,Valle del Cauca,México,264.15000000000003
2016,Valle del Cauca,Noruega,226.45999999999998
2016,Valle del Cauca,Nueva Zelandia,173.91
2016,Valle del Cauca,Oman,18.02
2016,Valle del Cauca,Panamá,8.49
2016,Valle del Cauca,Países Bajos,397.57000000000005
2016,Valle del Cauca,Perú,901.3
2016,Valle del Cauca,Polonia,38.48
2016,Valle del Cauca,Portugal,20.04
2016,Valle del Cauca,Puerto Rico,26.23
2016,Valle del Cauca,Reino Unido,728.12
2016,Valle del Cauca,República Checa,0.15
2016,Valle del Cauca,República Dominicana,398.1499999999999
2016,Valle del Cauca,Rusia- Federación de,38.5
2016,Valle del Cauca,Singapur,76.9
2016,Valle del Cauca,Siria- República Árabe,39.86
2016,Valle del Cauca,Sudáfrica,38.45
2016,Valle del Cauca,Suecia,338.64
2016,Valle del Cauca,Surinam,1.36
2016,Valle del Cauca,Taiwán- Provincia de China,77.16
2016,Valle del Cauca,Venezuela,105.78
2017,Antioquia,Alemania,7915.79
2017,Antioquia,Antigua y Barbuda,1.6600000000000001
2017,Antioquia,Arabia Saudita,38.480000000000004
2017,Antioquia,Argentina,35.34
2017,Antioquia,Aruba,31.859999999999996
2017,Antioquia,Australia,872.0500000000001
2017,Antioquia,Barbados,8.379999999999999
2017,Antioquia,Belice,2.9699999999999998
2017,Antioquia,Bolivia,37.27
2017,Antioquia,Brasil,68.09
2017,Antioquia,Bélgica,4128.780000000001
2017,Antioquia,Canadá,7717.879999999999
2017,Antioquia,Chile,200.4
2017,Antioquia,China,611.5400000000001
2017,Antioquia,Colombia,0.15
2017,Antioquia,Corea,4585.87
2017,Antioquia,Costa Rica,200.73999999999998
2017,Antioquia,Cuba,6.96
2017,Antioquia,Curazao,35.14999999999999
2017,Antioquia,Dinamarca,128.78
2017,Antioquia,Dominica,3.669999999999999
2017,Antioquia,Ecuador,673.15
2017,Antioquia,El Salvador,38.82
2017,Antioquia,Emiratos Árabes Unidos,12.02
2017,Antioquia,Eslovenia,615.54
2017,Antioquia,España,1702.64
2017,Antioquia,Estados Unidos,55998.53999999997
2017,Antioquia,Estonia,15.38
2017,Antioquia,Filipinas,1.54
2017,Antioquia,Finlandia,1039.74
2017,Antioquia,Francia,971.9100000000002
2017,Antioquia,Granada,1.5600000000000003
2017,Antioquia,Grecia,38.58
2017,Antioquia,Guatemala,90.06
2017,Antioquia,Guyana,6.57
2017,Antioquia,Honduras,20.25
2017,Antioquia,Hong Kong,45.3
2017,Antioquia,Irlanda,116.09
2017,Antioquia,Irán- República Islámica de,8.09
2017,Antioquia,Islandia,39.93
2017,Antioquia,Israel,753.7100000000002
2017,Antioquia,Italia,3381.8099999999995
2017,Antioquia,Japón,9958.36
2017,Antioquia,Jordania,78.29
2017,Antioquia,Letonia,30.73
2017,Antioquia,Líbano,36.39
2017,Antioquia,Malasia,801.2700000000001
2017,Antioquia,Marruecos,19.16
2017,Antioquia,México,238.84
2017,Antioquia,Nigeria,1.49
2017,Antioquia,Noruega,1127.7699999999998
2017,Antioquia,Nueva Zelandia,127.78999999999999
2017,Antioquia,Panamá,238.16
2017,Antioquia,Paraguay,17.220000000000002
2017,Antioquia,Países Bajos,492.0299999999999
2017,Antioquia,Perú,105.28
2017,Antioquia,Polonia,133.99
2017,Antioquia,Portugal,176.42000000000002
2017,Antioquia,Puerto Rico,18.799999999999997
2017,Antioquia,Reino Unido,5041.570000000001
2017,Antioquia,República Dominicana,3.0
2017,Antioquia,Rumania,99.66999999999999
2017,Antioquia,Rusia- Federación de,155.18
2017,Antioquia,San Cristóbal y Nieves,0.39
2017,Antioquia,San Vicente y las Granadinas,1.3299999999999998
2017,Antioquia,Santa Lucia,4.05
2017,Antioquia,Singapur,42.120000000000005
2017,Antioquia,Siria- República Árabe,38.51
2017,Antioquia,Sudáfrica,20.5
2017,Antioquia,Suecia,901.1099999999999
2017,Antioquia,Suiza,0.35
2017,Antioquia,Surinam,11.17
2017,Antioquia,Taiwán- Provincia de China,1240.3900000000003
2017,Antioquia,Trinidad y Tobago,61.57
2017,Antioquia,Uruguay,30.89
2017,Antioquia,Venezuela,0.71
2017,Arauca,Estados Unidos,41.27
2017,Atlántico,Aruba,0.060000000000000005
2017,Atlántico,Curazao,0.01
2017,Bogotá,Alemania,164.98
2017,Bogotá,Argentina,331.51
2017,Bogotá,Aruba,5.960000000000001
2017,Bogotá,Australia,314.05
2017,Bogotá,Bolivia,16.72
2017,Bogotá,Brasil,4.77
2017,Bogotá,Bélgica,648.6999999999999
2017,Bogotá,Canadá,1963.8799999999999
2017,Bogotá,Chile,200.58
2017,Bogotá,China,13.12
2017,Bogotá,Colombia,33.970000000000006
2017,Bogotá,Corea,183.79000000000002
2017,Bogotá,Costa Rica,3.66
2017,Bogotá,Curazao,2.2800000000000002
2017,Bogotá,Dinamarca,398.59000000000003
2017,Bogotá,Ecuador,58.769999999999996
2017,Bogotá,El Salvador,31.45
2017,Bogotá,Emiratos Árabes Unidos,7.51
2017,Bogotá,Eslovaquia,0.3
2017,Bogotá,España,419.0199999999999
2017,Bogotá,Estados Unidos,9933.990000000002
2017,Bogotá,Estonia,39.10999999999999
2017,Bogotá,Finlandia,1492.86
2017,Bogotá,Francia,1486.9699999999998
2017,Bogotá,Grecia,173.54
2017,Bogotá,Guatemala,0.07
2017,Bogotá,Honduras,1.33
2017,Bogotá,Hong Kong,0.29000000000000004
2017,Bogotá,Irán- República Islámica de,5.22
2017,Bogotá,Italia,1312.1299999999999
2017,Bogotá,Japón,955.7
2017,Bogotá,Kuwait,0.31
2017,Bogotá,Malasia,3.63
2017,Bogotá,México,120.31000000000002
2017,Bogotá,Nicaragua,3.92
2017,Bogotá,Nueva Zelandia,1.1400000000000001
2017,Bogotá,Panamá,35.349999999999994
2017,Bogotá,Paraguay,30.650000000000006
2017,Bogotá,Países Bajos,173.66
2017,Bogotá,Perú,67.96000000000001
2017,Bogotá,Polonia,0.08
2017,Bogotá,Portugal,2.45
2017,Bogotá,Reino Unido,274.90999999999997
2017,Bogotá,República Dominicana,25.86
2017,Bogotá,Rumania,38.480000000000004
2017,Bogotá,Rusia- Federación de,442.88000000000005
2017,Bogotá,Suecia,177.74
2017,Bogotá,Suiza,2.05
2017,Bogotá,Taiwán- Provincia de China,6.1899999999999995
2017,Bogotá,Trinidad y Tobago,1.62
2017,Bogotá,Ucrania,19.89
2017,Bogotá,Uruguay,13.9
2017,Bogotá,ZFP Barranquilla,0.3
2017,Bolívar,Alemania,0.15
2017,Bolívar,Aruba,7.909999999999999
2017,Bolívar,Curazao,5.14
2017,Bolívar,España,22.64
2017,Bolívar,Estados Unidos,144.64
2017,Bolívar,Francia,7.6
2017,Bolívar,Nueva Zelandia,5.03
2017,Bolívar,Países Bajos,18.72
2017,Bolívar,Uruguay,0.57
2017,Bolívar,Venezuela,6.16
2017,Boyacá,Bélgica,2.42
2017,Caldas,Albania,38.54
2017,Caldas,Alemania,11337.13
2017,Caldas,Arabia Saudita,20.0
2017,Caldas,Argentina,24.04
2017,Caldas,Australia,530.1000000000001
2017,Caldas,Belice,3.54
2017,Caldas,Bélgica,15057.479999999996
2017,Caldas,Canadá,12658.720000000001
2017,Caldas,Chile,275.03
2017,Caldas,China,414.78999999999996
2017,Caldas,Corea,5328.680000000001
2017,Caldas,Curazao,3.84
2017,Caldas,Dinamarca,481.7
2017,Caldas,Ecuador,239.79
2017,Caldas,Egipto,7.24
2017,Caldas,Emiratos Árabes Unidos,158.55
2017,Caldas,Eslovenia,19.3
2017,Caldas,España,3579.4900000000002
2017,Caldas,Estados Unidos,60683.089999999975
2017,Caldas,Estonia,134.28
2017,Caldas,Filipinas,0.34
2017,Caldas,Finlandia,2820.96
2017,Caldas,Francia,1210.59
2017,Caldas,Georgia,19.15
2017,Caldas,Grecia,371.61
2017,Caldas,Guatemala,10.02
2017,Caldas,Hong Kong,76.89
2017,Caldas,India,25.93
2017,Caldas,Indonesia,19.28
2017,Caldas,Irlanda,116.83000000000001
2017,Caldas,Islandia,19.34
2017,Caldas,Israel,1647.61
2017,Caldas,Italia,2025.58
2017,Caldas,Jamaica,38.379999999999995
2017,Caldas,Japón,15983.000000000002
2017,Caldas,Jordania,271.63
2017,Caldas,Letonia,39.849999999999994
2017,Caldas,Lituania,3.11
2017,Caldas,Líbano,19.19
2017,Caldas,Malasia,121.89
2017,Caldas,Marruecos,76.89
2017,Caldas,México,1727.44
2017,Caldas,Noruega,1120.64
2017,Caldas,Nueva Zelandia,153.28000000000006
2017,Caldas,Países Bajos,942.0000000000001
2017,Caldas,Perú,135.35
2017,Caldas,Polonia,515.0
2017,Caldas,Portugal,340.82000000000005
2017,Caldas,Reino Unido,5272.409999999999
2017,Caldas,República Dominicana,8.4
2017,Caldas,Reunión,20.93
2017,Caldas,Rumania,325.99
2017,Caldas,Rusia- Federación de,1446.8600000000001
2017,Caldas,Singapur,59.440000000000005
2017,Caldas,Sudáfrica,127.48
2017,Caldas,Suecia,2690.2899999999995
2017,Caldas,Tailandia,0.25
2017,Caldas,Taiwán- Provincia de China,493.07
2017,Caldas,Turquía,230.44
2017,Caldas,Ucrania,19.21
2017,Caquetá,Italia,59.74
2017,Casanare,Italia,19.28
2017,Cauca,Alemania,2302.84
2017,Cauca,Arabia Saudita,19.23
2017,Cauca,Australia,1443.2099999999996
2017,Cauca,Bahrein,0.7
2017,Cauca,Bélgica,424.86
2017,Cauca,Canadá,1395.4399999999998
2017,Cauca,Chile,26.240000000000002
2017,Cauca,China,14.680000000000001
2017,Cauca,Chipre,38.370000000000005
2017,Cauca,Corea,712.74
2017,Cauca,Curazao,22.22
2017,Cauca,Dinamarca,40.43
2017,Cauca,Egipto,38.39
2017,Cauca,Emiratos Árabes Unidos,18.89
2017,Cauca,Eslovenia,19.97
2017,Cauca,España,466.5
2017,Cauca,Estados Unidos,12301.790000000003
2017,Cauca,Finlandia,901.56
2017,Cauca,Francia,449.43000000000006
2017,Cauca,Grecia,159.49999999999997
2017,Cauca,Irlanda,52.410000000000004
2017,Cauca,Israel,115.42999999999999
2017,Cauca,Italia,392.11000000000007
2017,Cauca,Jamaica,19.18
2017,Cauca,Japón,2681.3600000000006
2017,Cauca,Letonia,7.02
2017,Cauca,Macao,19.96
2017,Cauca,Malasia,251.41
2017,Cauca,México,73.36
2017,Cauca,Noruega,478.24
2017,Cauca,Nueva Zelandia,305.01000000000005
2017,Cauca,Panamá,8.46
2017,Cauca,Países Bajos,112.35
2017,Cauca,Polonia,19.2
2017,Cauca,Portugal,117.81
2017,Cauca,Reino Unido,831.4599999999999
2017,Cauca,Rumania,119.61999999999999
2017,Cauca,Rusia- Federación de,78.28999999999999
2017,Cauca,Singapur,14.02
2017,Cauca,Suecia,397.28999999999996
2017,Cauca,Taiwán- Provincia de China,10.22
2017,Cauca,Uruguay,0.56
2017,Cesar,Bélgica,19.98
2017,Cesar,Estados Unidos,526.47
2017,Cesar,Japón,57.69
2017,Cesar,Nueva Zelandia,19.31
2017,Cundinamarca,Alemania,583.8199999999999
2017,Cundinamarca,Argentina,105.17999999999999
2017,Cundinamarca,Aruba,5.14
2017,Cundinamarca,Australia,764.8100000000001
2017,Cundinamarca,Bolivia,7.970000000000001
2017,Cundinamarca,Bélgica,2464.7199999999993
2017,Cundinamarca,Canadá,1220.3
2017,Cundinamarca,Chile,164.73000000000002
2017,Cundinamarca,China,117.66
2017,Cundinamarca,Corea,1078.31
2017,Cundinamarca,Dinamarca,19.89
2017,Cundinamarca,Ecuador,0.03
2017,Cundinamarca,Emiratos Árabes Unidos,37.61
2017,Cundinamarca,España,263.79
2017,Cundinamarca,Estados Unidos,4162.160000000001
2017,Cundinamarca,Finlandia,749.35
2017,Cundinamarca,Francia,428.79
2017,Cundinamarca,India,19.23
2017,Cundinamarca,Irlanda,38.510000000000005
2017,Cundinamarca,Israel,57.77
2017,Cundinamarca,Italia,1029.67
2017,Cundinamarca,Japón,3541.91
2017,Cundinamarca,Jordania,198.68
2017,Cundinamarca,Malasia,39.83
2017,Cundinamarca,Noruega,225.57999999999998
2017,Cundinamarca,Nueva Zelandia,44.019999999999996
2017,Cundinamarca,Países Bajos,42.5
2017,Cundinamarca,Perú,84.82
2017,Cundinamarca,Portugal,39.17
2017,Cundinamarca,Puerto Rico,4.14
2017,Cundinamarca,Reino Unido,409.02
2017,Cundinamarca,República Dominicana,1.03
2017,Cundinamarca,Rumania,79.7
2017,Cundinamarca,Rusia- Federación de,21.389999999999997
2017,Cundinamarca,Suecia,104.71999999999998
2017,Cundinamarca,Turquía,10.03
2017,Cundinamarca,Uruguay,1.94
2017,Córdoba,Corea,17.5
2017,Huila,Alemania,6218.879999999997
2017,Huila,Arabia Saudita,21.32
2017,Huila,Argentina,65.41
2017,Huila,Australia,1518.55
2017,Huila,Bélgica,3730.8500000000004
2017,Huila,Canadá,9096.019999999999
2017,Huila,Chile,8.71
2017,Huila,China,656.7099999999999
2017,Huila,Corea,5374.4400000000005
2017,Huila,Croacia,19.86
2017,Huila,Dinamarca,83.88
2017,Huila,Egipto,115.36
2017,Huila,Emiratos Árabes Unidos,18.9
2017,Huila,Eslovenia,19.93
2017,Huila,España,6759.489999999998
2017,Huila,Estados Unidos,48269.049999999996
2017,Huila,Finlandia,2802.43
2017,Huila,Francia,1844.0399999999995
2017,Huila,Grecia,134.47
2017,Huila,Hong Kong,81.97
2017,Huila,India,19.23
2017,Huila,Irlanda,211.58
2017,Huila,Israel,291.05999999999995
2017,Huila,Italia,1875.81
2017,Huila,Jamaica,19.32
2017,Huila,Japón,12567.019999999999
2017,Huila,Jordania,271.77
2017,Huila,Libia,19.27
2017,Huila,Líbano,190.95000000000002
2017,Huila,Macao,19.17
2017,Huila,Malasia,830.1800000000001
2017,Huila,Marruecos,76.86
2017,Huila,México,77.74
2017,Huila,Noruega,4094.0400000000004
2017,Huila,Nueva Zelandia,269.3
2017,Huila,Países Bajos,1631.1100000000001
2017,Huila,Polonia,41.99
2017,Huila,Portugal,228.54999999999998
2017,Huila,Reino Unido,3487.4400000000005
2017,Huila,Rumania,291.05
2017,Huila,Rusia- Federación de,410.17999999999995
2017,Huila,Singapur,57.78
2017,Huila,Siria- República Árabe,57.660000000000004
2017,Huila,Suecia,1292.29
2017,Huila,Suiza,230.7
2017,Huila,Taiwán- Provincia de China,573.03
2017,Huila,Turquía,115.28
2017,Huila,Ucrania,32.49
2017,Magdalena,Alemania,1108.97
2017,Magdalena,Argentina,45.96
2017,Magdalena,Australia,239.98
2017,Magdalena,Bélgica,564.85
2017,Magdalena,Canadá,1385.7400000000002
2017,Magdalena,Corea,63.1
2017,Magdalena,España,55.99
2017,Magdalena,Estados Unidos,4810.609999999999
2017,Magdalena,Finlandia,239.92000000000002
2017,Magdalena,Francia,104.19
2017,Magdalena,Italia,166.95
2017,Magdalena,Japón,1337.5600000000002
2017,Magdalena,México,65.01
2017,Magdalena,Noruega,199.5
2017,Magdalena,Nueva Zelandia,150.87
2017,Magdalena,Reino Unido,327.61999999999995
2017,Magdalena,Rusia- Federación de,38.370000000000005
2017,Magdalena,Suecia,77.17
2017,Nariño,Alemania,593.32
2017,Nariño,Australia,236.21
2017,Nariño,Austria,6.9
2017,Nariño,Bélgica,546.98
2017,Nariño,Canadá,272.55
2017,Nariño,China,1.1
2017,Nariño,Corea,110.15
2017,Nariño,Dinamarca,5.03
2017,Nariño,España,218.4
2017,Nariño,Estados Unidos,7439.700000000002
2017,Nariño,Finlandia,209.3
2017,Nariño,Francia,188.44
2017,Nariño,Italia,285.33
2017,Nariño,Japón,926.0500000000001
2017,Nariño,Noruega,99.76
2017,Nariño,Países Bajos,478.72
2017,Nariño,Portugal,43.29
2017,Nariño,Reino Unido,809.3199999999999
2017,Nariño,Suecia,83.78
2017,Nariño,Suiza,1.26
2017,Nariño,Taiwán- Provincia de China,38.61
2017,Norte de Santander,Bélgica,103.14
2017,Norte de Santander,Canadá,306.01
2017,Norte de Santander,Chile,1.04
2017,Norte de Santander,Corea,126.0
2017,Norte de Santander,España,61.489999999999995
2017,Norte de Santander,Estados Unidos,435.15
2017,Norte de Santander,Japón,30.480000000000004
2017,Norte de Santander,Noruega,199.47
2017,Norte de Santander,Portugal,43.31
2017,Norte de Santander,Reino Unido,281.44
2017,Norte de Santander,Venezuela,9.5
2017,Putumayo,Estados Unidos,38.43
2017,Quindío,Alemania,7578.370000000001
2017,Quindío,Arabia Saudita,38.46
2017,Quindío,Argelia,19.24
2017,Quindío,Argentina,269.57
2017,Quindío,Australia,1969.14
2017,Quindío,Bélgica,2424.7599999999998
2017,Quindío,Canadá,3989.900000000001
2017,Quindío,Chile,20.220000000000002
2017,Quindío,China,340.03
2017,Quindío,Corea,2509.2999999999997
2017,Quindío,Dinamarca,62.97
2017,Quindío,El Salvador,14.58
2017,Quindío,Emiratos Árabes Unidos,19.64
2017,Quindío,España,1526.7
2017,Quindío,Estados Unidos,26951.39
2017,Quindío,Filipinas,3.48
2017,Quindío,Finlandia,63.68
2017,Quindío,Francia,538.66
2017,Quindío,Grecia,39.15
2017,Quindío,Hong Kong,29.44
2017,Quindío,Irlanda,153.81
2017,Quindío,Irán- República Islámica de,52.449999999999996
2017,Quindío,Islandia,79.07000000000001
2017,Quindío,Israel,346.21
2017,Quindío,Italia,1045.52
2017,Quindío,Japón,9300.78
2017,Quindío,Jordania,192.45
2017,Quindío,Letonia,5.61
2017,Quindío,Líbano,38.53
2017,Quindío,Malasia,385.11
2017,Quindío,Marruecos,115.28
2017,Quindío,México,219.06
2017,Quindío,Noruega,2090.27
2017,Quindío,Nueva Zelandia,176.39000000000001
2017,Quindío,Países Bajos,416.7
2017,Quindío,Perú,11.749999999999998
2017,Quindío,Polonia,153.72
2017,Quindío,Portugal,82.1
2017,Quindío,Reino Unido,2605.7999999999997
2017,Quindío,Reunión,21.0
2017,Quindío,Rusia- Federación de,323.64
2017,Quindío,Singapur,1.05
2017,Quindío,Siria- República Árabe,96.94999999999999
2017,Quindío,Sudáfrica,19.23
2017,Quindío,Suecia,661.65
2017,Quindío,Taiwán- Provincia de China,361.62
2017,Quindío,Ucrania,59.17
2017,Risaralda,Alemania,9283.85
2017,Risaralda,Arabia Saudita,19.27
2017,Risaralda,Argelia,19.92
2017,Risaralda,Argentina,103.58000000000001
2017,Risaralda,Aruba,9.89
2017,Risaralda,Australia,1198.55
2017,Risaralda,Bélgica,3245.0599999999995
2017,Risaralda,Canadá,4136.44
2017,Risaralda,Chile,7.48
2017,Risaralda,China,82.97
2017,Risaralda,Corea,5023.370000000001
2017,Risaralda,Dinamarca,139.57999999999998
2017,Risaralda,Egipto,115.28999999999999
2017,Risaralda,Emiratos Árabes Unidos,58.34
2017,Risaralda,España,1240.57
2017,Risaralda,Estados Unidos,35843.58
2017,Risaralda,Estonia,57.77
2017,Risaralda,Finlandia,1020.5800000000002
